Time - Dev2/ai0,Temperature - Dev2/ai0
11:28:17 AM,84.2
11:28:17 AM,84.8
11:28:17 AM,85.1
11:28:17 AM,84.4
11:28:17 AM,84.4
11:28:17 AM,84.7
11:28:17 AM,84
11:28:17 AM,84.8
11:28:17 AM,85.1
11:28:17 AM,84.4
11:28:18 AM,84.8
11:28:18 AM,84.6
11:28:18 AM,85
11:28:18 AM,85.4
11:28:18 AM,85.8
11:28:18 AM,84.2
11:28:18 AM,84.7
11:28:18 AM,83.7
11:28:18 AM,84.6
11:28:18 AM,83.5
11:28:19 AM,84.5
11:28:19 AM,84.8
11:28:19 AM,83.4
11:28:19 AM,84.2
11:28:19 AM,84.6
11:28:19 AM,84
11:28:19 AM,83.7
11:28:19 AM,83.9
11:28:19 AM,84.1
11:28:19 AM,84.4
11:28:20 AM,84.7
11:28:20 AM,83.7
11:28:20 AM,84.2
11:28:20 AM,85.6
11:28:20 AM,84
11:28:20 AM,84.1
11:28:20 AM,84.6
11:28:20 AM,83.4
11:28:20 AM,84.3
11:28:20 AM,83.7
11:28:21 AM,84.4
11:28:21 AM,84.4
11:28:21 AM,83.7
11:28:21 AM,84.6
11:28:21 AM,83.7
11:28:21 AM,84.8
11:28:21 AM,84.8
11:28:21 AM,84.3
11:28:21 AM,85.1
11:28:21 AM,84.2
11:28:22 AM,85.8
11:28:22 AM,85
11:28:22 AM,84.8
11:28:22 AM,85
11:28:22 AM,85.1
11:28:22 AM,85.8
11:28:22 AM,84.2
11:28:22 AM,84.8
11:28:22 AM,83.7
11:28:22 AM,84.6
11:28:23 AM,84.6
11:28:23 AM,84.4
11:28:23 AM,84.7
11:28:23 AM,84.7
11:28:23 AM,84
11:28:23 AM,83.9
11:28:23 AM,83.7
11:28:23 AM,84.2
11:28:23 AM,84.6
11:28:23 AM,84.4
11:28:24 AM,84.4
11:28:24 AM,84.7
11:28:24 AM,84.8
11:28:24 AM,85.3
11:28:24 AM,84
11:28:24 AM,83.5
11:28:24 AM,84.9
11:28:24 AM,83.7
11:28:24 AM,83.8
11:28:24 AM,84.8
11:28:25 AM,84
11:28:25 AM,84.8
11:28:25 AM,84.6
11:28:25 AM,83.3
11:28:25 AM,84.3
11:28:25 AM,84.4
11:28:25 AM,84.1
11:28:25 AM,84.8
11:28:25 AM,85.4
11:28:25 AM,85
11:28:26 AM,84.8
11:28:26 AM,84.9
11:28:26 AM,85.3
11:28:26 AM,84.8
11:28:26 AM,84.8
11:28:26 AM,84.5
11:28:26 AM,85.5
11:28:26 AM,84.1
11:28:26 AM,85.1
11:28:26 AM,84.4
11:28:27 AM,85.5
11:28:27 AM,84.6
11:28:27 AM,85.4
11:28:27 AM,84.2
11:28:27 AM,86.6
11:28:27 AM,84.4
11:28:27 AM,84.6
11:28:27 AM,84.6
11:28:27 AM,84.4
11:28:27 AM,84.4
11:28:28 AM,85.3
11:28:28 AM,85.2
11:28:28 AM,84.8
11:28:28 AM,84.9
11:28:28 AM,84.8
11:28:28 AM,84.3
11:28:28 AM,83.7
11:28:28 AM,84.7
11:28:28 AM,84.1
11:28:28 AM,83.6
11:28:29 AM,85
11:28:29 AM,84.3
11:28:29 AM,83.8
11:28:29 AM,84.8
11:28:29 AM,84.4
11:28:29 AM,84
11:28:29 AM,85.1
11:28:29 AM,84.4
11:28:29 AM,84
11:28:29 AM,85.6
11:28:30 AM,84.8
11:28:30 AM,84.1
11:28:30 AM,85.3
11:28:30 AM,84.7
11:28:30 AM,84.5
11:28:30 AM,85.1
11:28:30 AM,85.1
11:28:30 AM,85.8
11:28:30 AM,84.7
11:28:30 AM,85
11:28:31 AM,84.4
11:28:31 AM,84.4
11:28:31 AM,84.4
11:28:31 AM,84.9
11:28:31 AM,84.3
11:28:31 AM,84.8
11:28:31 AM,84.6
11:28:31 AM,84.4
11:28:31 AM,84
11:28:31 AM,84.1
11:28:32 AM,84.1
11:28:32 AM,84.1
11:28:32 AM,84.7
11:28:32 AM,84.3
11:28:32 AM,84.1
11:28:32 AM,84.4
11:28:32 AM,84
11:28:32 AM,83.7
11:28:32 AM,84.9
11:28:32 AM,83.9
11:28:33 AM,84.9
11:28:33 AM,83.6
11:28:33 AM,83.5
11:28:33 AM,84.7
11:28:33 AM,84.6
11:28:33 AM,84.5
11:28:33 AM,84.6
11:28:33 AM,84.6
11:28:33 AM,84.4
11:28:33 AM,84
11:28:34 AM,85
11:28:34 AM,84.8
11:28:34 AM,84.2
11:28:34 AM,85
11:28:34 AM,84.3
11:28:34 AM,85.8
11:28:34 AM,85.5
11:28:34 AM,85.1
11:28:34 AM,84.5
11:28:34 AM,85.5
11:28:35 AM,84.5
11:28:35 AM,84.9
11:28:35 AM,84.2
11:28:35 AM,84.7
11:28:35 AM,84.1
11:28:35 AM,85.1
11:28:35 AM,84.1
11:28:35 AM,83.8
11:28:35 AM,84.2
11:28:35 AM,85.1
11:28:36 AM,83.8
11:28:36 AM,84.4
11:28:36 AM,83.6
11:28:36 AM,83.7
11:28:36 AM,84.4
11:28:36 AM,83.1
11:28:36 AM,84.8
11:28:36 AM,83.3
11:28:36 AM,84.1
11:28:36 AM,84.5
11:28:37 AM,84.5
11:28:37 AM,84.1
11:28:37 AM,84
11:28:37 AM,85.2
11:28:37 AM,84.4
11:28:37 AM,84.8
11:28:37 AM,84.2
11:28:37 AM,82.9
11:28:37 AM,84.6
11:28:37 AM,84.9
11:28:38 AM,84.2
11:28:38 AM,85
11:28:38 AM,84.8
11:28:38 AM,84
11:28:38 AM,84
11:28:38 AM,84.8
11:28:38 AM,85.4
11:28:38 AM,85.5
11:28:38 AM,84.6
11:28:38 AM,84.9
11:28:39 AM,85.1
11:28:39 AM,84.4
11:28:39 AM,84.9
11:28:39 AM,85.3
11:28:39 AM,84.4
11:28:39 AM,83.9
11:28:39 AM,84.2
11:28:39 AM,84.5
11:28:39 AM,84.9
11:28:39 AM,84.3
11:28:40 AM,84.1
11:28:40 AM,84.2
11:28:40 AM,83.3
11:28:40 AM,84.8
11:28:40 AM,83.9
11:28:40 AM,85
11:28:40 AM,84.4
11:28:40 AM,84.6
11:28:40 AM,85.2
11:28:40 AM,84
11:28:41 AM,84.7
11:28:41 AM,83.8
11:28:41 AM,84.4
11:28:41 AM,85.1
11:28:41 AM,85.4
11:28:41 AM,84.4
11:28:41 AM,84.5
11:28:41 AM,84.8
11:28:41 AM,84.1
11:28:41 AM,84
11:28:42 AM,84.7
11:28:42 AM,84.3
11:28:42 AM,84.5
11:28:42 AM,84.5
11:28:42 AM,84.4
11:28:42 AM,84.2
11:28:42 AM,84.8
11:28:42 AM,84.8
11:28:42 AM,84
11:28:42 AM,85.2
11:28:43 AM,84.8
11:28:43 AM,84.4
11:28:43 AM,84.3
11:28:43 AM,84
11:28:43 AM,84.3
11:28:43 AM,84.6
11:28:43 AM,84.4
11:28:43 AM,84.4
11:28:43 AM,83.7
11:28:43 AM,83.9
11:28:44 AM,83.3
11:28:44 AM,83.3
11:28:44 AM,83.2
11:28:44 AM,82.7
11:28:44 AM,81.8
11:28:44 AM,82
11:28:44 AM,81.7
11:28:44 AM,80.3
11:28:44 AM,80.4
11:28:44 AM,79.4
11:28:45 AM,79.4
11:28:45 AM,79.4
11:28:45 AM,77.4
11:28:45 AM,78.4
11:28:45 AM,77.4
11:28:45 AM,77.2
11:28:45 AM,76.6
11:28:45 AM,75.6
11:28:45 AM,75.1
11:28:45 AM,74.8
11:28:46 AM,74.2
11:28:46 AM,73.6
11:28:46 AM,73
11:28:46 AM,72.5
11:28:46 AM,72.1
11:28:46 AM,71.4
