Time - Dev2/ai0,Temperature - Dev2/ai0
11:09:34 AM,47.1
11:09:34 AM,47.1
11:09:34 AM,47.7
11:09:34 AM,47.1
11:09:35 AM,47
11:09:35 AM,46.2
11:09:35 AM,46.5
11:09:35 AM,45.9
11:09:35 AM,46.3
11:09:35 AM,44.8
11:09:35 AM,45.6
11:09:35 AM,45.4
11:09:35 AM,43.9
11:09:35 AM,45.2
11:09:36 AM,44.5
11:09:36 AM,44.8
11:09:36 AM,44.6
11:09:36 AM,44.3
11:09:36 AM,44.5
11:09:36 AM,43.4
11:09:36 AM,44.2
11:09:36 AM,43.6
11:09:36 AM,43.7
11:09:36 AM,43.7
11:09:37 AM,43
11:09:37 AM,42.7
11:09:37 AM,43.6
11:09:37 AM,43.1
11:09:37 AM,42.5
11:09:37 AM,42.4
11:09:37 AM,43.4
11:09:37 AM,42.6
11:09:37 AM,42.1
11:09:37 AM,42.5
11:09:38 AM,42.1
11:09:38 AM,41.7
11:09:38 AM,40.9
11:09:38 AM,42.7
11:09:38 AM,41.8
11:09:38 AM,41.2
11:09:38 AM,41.5
11:09:38 AM,42.2
11:09:38 AM,41.3
11:09:38 AM,41.4
11:09:39 AM,41.6
11:09:39 AM,41.6
11:09:39 AM,40.9
11:09:39 AM,40.5
11:09:39 AM,41.3
11:09:39 AM,40
11:09:39 AM,40.5
11:09:39 AM,40.2
11:09:39 AM,40.6
11:09:39 AM,39.4
11:09:40 AM,40.1
11:09:40 AM,40.7
11:09:40 AM,40.4
11:09:40 AM,39.8
11:09:40 AM,38.7
11:09:40 AM,39
11:09:40 AM,38.7
11:09:40 AM,39
11:09:40 AM,39.7
11:09:40 AM,38.5
11:09:41 AM,38.4
11:09:41 AM,38.7
11:09:41 AM,39
11:09:41 AM,38.3
11:09:41 AM,39
11:09:41 AM,37.9
11:09:41 AM,37.8
11:09:41 AM,37.8
11:09:41 AM,38.1
11:09:41 AM,37.6
11:09:42 AM,37.3
11:09:42 AM,37.2
11:09:42 AM,37.8
11:09:42 AM,36.7
11:09:42 AM,37.4
11:09:42 AM,37.5
11:09:42 AM,36.8
11:09:42 AM,36.8
11:09:42 AM,37.7
11:09:42 AM,36.9
11:09:43 AM,38
11:09:43 AM,37.7
11:09:43 AM,37.3
11:09:43 AM,37.1
11:09:43 AM,36.7
11:09:43 AM,36.5
11:09:43 AM,36.5
11:09:43 AM,36.3
11:09:43 AM,35.7
11:09:43 AM,35.5
11:09:44 AM,35.4
11:09:44 AM,35.1
11:09:44 AM,35.4
11:09:44 AM,35.9
11:09:44 AM,34.7
11:09:44 AM,34.9
11:09:44 AM,35.5
11:09:44 AM,35
11:09:44 AM,34.7
11:09:44 AM,34.2
11:09:45 AM,34.3
11:09:45 AM,34.7
11:09:45 AM,34.6
11:09:45 AM,35.3
11:09:45 AM,35
11:09:45 AM,33.9
11:09:45 AM,33
11:09:45 AM,33.3
11:09:45 AM,33.6
11:09:45 AM,34.3
11:09:46 AM,33.7
11:09:46 AM,33.5
11:09:46 AM,33.4
11:09:46 AM,33.9
11:09:46 AM,33.6
11:09:46 AM,33.3
11:09:46 AM,33.1
11:09:46 AM,33.6
11:09:46 AM,32.7
11:09:46 AM,33.9
11:09:47 AM,34
11:09:47 AM,33.1
11:09:47 AM,32.8
11:09:47 AM,33.8
11:09:47 AM,32.7
11:09:47 AM,32.5
11:09:47 AM,32.5
11:09:47 AM,33.1
11:09:47 AM,31.8
11:09:47 AM,31.7
11:09:48 AM,32.7
11:09:48 AM,32
11:09:48 AM,31
11:09:48 AM,31.9
11:09:48 AM,31.6
11:09:48 AM,30.9
11:09:48 AM,31.8
11:09:48 AM,31.6
11:09:48 AM,31.1
11:09:48 AM,31.6
11:09:49 AM,30.3
11:09:49 AM,31.2
11:09:49 AM,30.8
11:09:49 AM,31
11:09:49 AM,31
11:09:49 AM,31.1
11:09:49 AM,30.8
11:09:49 AM,30.8
11:09:49 AM,31.5
11:09:49 AM,30
11:09:50 AM,30.2
11:09:50 AM,30.9
11:09:50 AM,29.5
11:09:50 AM,30
11:09:50 AM,30.1
11:09:50 AM,29.3
11:09:50 AM,29.5
11:09:50 AM,29.7
11:09:50 AM,29.5
11:09:50 AM,29.1
11:09:51 AM,30.1
11:09:51 AM,30.2
11:09:51 AM,28.9
11:09:51 AM,30.1
11:09:51 AM,29.7
11:09:51 AM,30.1
11:09:51 AM,30
11:09:51 AM,29.9
11:09:51 AM,29.3
11:09:51 AM,29.8
11:09:52 AM,28.5
11:09:52 AM,29
11:09:52 AM,28.5
11:09:52 AM,29.2
11:09:52 AM,29.4
11:09:52 AM,28.7
11:09:52 AM,28.5
11:09:52 AM,28
11:09:52 AM,27.8
11:09:52 AM,27.8
11:09:53 AM,28.2
11:09:53 AM,28.2
11:09:53 AM,28
11:09:53 AM,27
11:09:53 AM,27.9
11:09:53 AM,27.4
11:09:53 AM,27.9
11:09:53 AM,28.2
11:09:53 AM,27.7
11:09:53 AM,27.2
11:09:54 AM,27.6
11:09:54 AM,27.6
11:09:54 AM,27
11:09:54 AM,27.4
11:09:54 AM,27.9
11:09:54 AM,27.2
11:09:54 AM,27.1
11:09:54 AM,27
11:09:54 AM,27.3
11:09:54 AM,27.2
11:09:55 AM,27
11:09:55 AM,27.2
11:09:55 AM,27.3
11:09:55 AM,27.5
11:09:55 AM,27.3
11:09:55 AM,27.7
11:09:55 AM,27.7
11:09:55 AM,27.1
11:09:55 AM,26.3
11:09:55 AM,26.9
11:09:56 AM,27
11:09:56 AM,26.8
11:09:56 AM,25.8
11:09:56 AM,27
11:09:56 AM,25.8
11:09:56 AM,26.2
11:09:56 AM,25.3
11:09:56 AM,26.2
11:09:56 AM,25.8
11:09:56 AM,25.5
11:09:57 AM,26.2
11:09:57 AM,25.4
11:09:57 AM,25.2
11:09:57 AM,25.1
11:09:57 AM,24.9
11:09:57 AM,25.6
